srcYear,srcStateName,Country,StateCode,StateName,TotalPopulation,YearCode,TotalPopulationUrban,TotalPopulationRural,Year,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2017,Tamilnadu,India,33,TAMIL NADU,72147030,2017,34917440,37229590,"Calendar Year (Jan - Dec), 2017",36137975,17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Tamilnadu,India,33,TAMIL NADU,72147030,2018,34917440,37229590,"Calendar Year (Jan - Dec), 2018",36137975,17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Tamilnadu,India,33,TAMIL NADU,72147030,2019,34917440,37229590,"Calendar Year (Jan - Dec), 2019",36137975,17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Tamilnadu,India,33,TAMIL NADU,72147030,2020,34917440,37229590,"Calendar Year (Jan - Dec), 2020",36137975,17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Tamilnadu,India,33,TAMIL NADU,72147030,2021,34917440,37229590,"Calendar Year (Jan - Dec), 2021",36137975,17458910,18679065,36009055,17458530,18550525,18524982,8996487,9528495,1363555.5,1.15072e+07,12870773.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Puducherry,India,34,PUDUCHERRY,1247953,2013,852753,395200,"Calendar Year (Jan - Dec), 2013",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Puducherry,India,34,PUDUCHERRY,1247953,2014,852753,395200,"Calendar Year (Jan - Dec), 2014",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Puducherry,India,34,PUDUCHERRY,1247953,2015,852753,395200,"Calendar Year (Jan - Dec), 2015",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Puducherry,India,34,PUDUCHERRY,1247953,2016,852753,395200,"Calendar Year (Jan - Dec), 2016",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Puducherry,India,34,PUDUCHERRY,1247953,2017,852753,395200,"Calendar Year (Jan - Dec), 2017",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Puducherry,India,34,PUDUCHERRY,1247953,2018,852753,395200,"Calendar Year (Jan - Dec), 2018",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Puducherry,India,34,PUDUCHERRY,1247953,2019,852753,395200,"Calendar Year (Jan - Dec), 2019",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Puducherry,India,34,PUDUCHERRY,1247953,2020,852753,395200,"Calendar Year (Jan - Dec), 2020",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Puducherry,India,34,PUDUCHERRY,1247953,2021,852753,395200,"Calendar Year (Jan - Dec), 2021",612511,417604,194907,635442,435149,200293,302450,207432,95018,15456,33823.8,49279.7890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Andhra Pradesh,India,36,TELANGANA,35003674,2013,13608665,21395009,"Calendar Year (Jan - Dec), 2013",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.41384904752057314394,1,0.48225056987162052619,1,0.37960189704704091441,1,0.41495623242048128292,1,0.48642060778630464814,1,0.37902849039173655743,1,0.41273388781899440445,1,0.47802737056683335509,1,0.38017784828266383427,1,0.39498524158871400610,1,0.46176932592302437715,1,0.36313674765200637021,1,0.475549297352627,1,0.434687472953393,1,0.436034632069519,1
2014,Telangana,India,36,TELANGANA,35003674,2014,13608665,21395009,"Calendar Year (Jan - Dec), 2014",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Telangana,India,36,TELANGANA,35003674,2015,13608665,21395009,"Calendar Year (Jan - Dec), 2015",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Telangana,India,36,TELANGANA,35003674,2016,13608665,21395009,"Calendar Year (Jan - Dec), 2016",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Telangana,India,36,TELANGANA,35003674,2017,13608665,21395009,"Calendar Year (Jan - Dec), 2017",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Telangana,India,36,TELANGANA,35003674,2018,13608665,21395009,"Calendar Year (Jan - Dec), 2018",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Telangana,India,36,TELANGANA,35003674,2019,13608665,21395009,"Calendar Year (Jan - Dec), 2019",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Telangana,India,36,TELANGANA,35003674,2020,13608665,21395009,"Calendar Year (Jan - Dec), 2020",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Telangana,India,36,TELANGANA,35003674,2021,13608665,21395009,"Calendar Year (Jan - Dec), 2021",17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Jammu & Kashmir,India,37,LADAKH,274289,2013,62009,212280,"Calendar Year (Jan - Dec), 2013",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2014,Jammu & Kashmir,India,37,LADAKH,274289,2014,62009,212280,"Calendar Year (Jan - Dec), 2014",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2015,Jammu & Kashmir,India,37,LADAKH,274289,2015,62009,212280,"Calendar Year (Jan - Dec), 2015",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2016,Jammu & Kashmir,India,37,LADAKH,274289,2016,62009,212280,"Calendar Year (Jan - Dec), 2016",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2017,Jammu & Kashmir,India,37,LADAKH,274289,2017,62009,212280,"Calendar Year (Jan - Dec), 2017",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2018,Jammu & Kashmir,India,37,LADAKH,274289,2018,62009,212280,"Calendar Year (Jan - Dec), 2018",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2019,Jammu & Kashmir,India,37,LADAKH,274289,2019,62009,212280,"Calendar Year (Jan - Dec), 2019",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2020,Jammu & Kashmir,India,37,LADAKH,274289,2020,62009,212280,"Calendar Year (Jan - Dec), 2020",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2021,Jammu & Kashmir,India,37,LADAKH,274289,2021,62009,212280,"Calendar Year (Jan - Dec), 2021",156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
2013,Dadra & Nagar Haveli,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,2013,160595,183114,"Calendar Year (Jan - Dec), 2013",193760,95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
2013,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,2013,182851,60396,"Calendar Year (Jan - Dec), 2013",150301,117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
2015,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,2015,182851,60396,"Calendar Year (Jan - Dec), 2015",150301,117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
2015,Dadra & Nagar Haveli,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,2015,160595,183114,"Calendar Year (Jan - Dec), 2015",193760,95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
2016,Dadra & Nagar Haveli,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,2016,160595,183114,"Calendar Year (Jan - Dec), 2016",193760,95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
2016,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,2016,182851,60396,"Calendar Year (Jan - Dec), 2016",150301,117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
2017,Dadra & Nagar Haveli,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343709,2017,160595,183114,"Calendar Year (Jan - Dec), 2017",193760,95455,98305,149949,65140,84809,76458,40364,36094,4570,44311.9,48881.94921875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.58557881681080012812,1.00000000000000000000,0.46759898208160817130,1.00000000000000000000,0.75197733152642601947,1.00000000000000000000,0.56315595199688427343,1.00000000000000000000,0.44738729196057386308,1.00000000000000000000,0.75214231063504208110,1.00000000000000000000,0.61734082628296177361,1.00000000000000000000,0.50074950993581120037,1.00000000000000000000,0.75178618916762698342,1.00000000000000000000,0.55640618859795945100,1.00000000000000000000,0.45569906069364161850,1.00000000000000000000,0.73905565338465948647,1,0.485035024410953,1,0.901426,1,0.834453036515133
2017,Daman & Diu,India,38,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243247,2017,182851,60396,"Calendar Year (Jan - Dec), 2017",150301,117906,32395,92946,64945,28001,60956,48212,12744,4852,4845.68,9697.6796875,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,1,2,1.00000000000000000000,0.41442118318919987188,1.00000000000000000000,0.53240101791839182870,1.00000000000000000000,0.24802266847357398053,1.00000000000000000000,0.43684404800311572657,1.00000000000000000000,0.55261270803942613692,1.00000000000000000000,0.24785768936495791890,1.00000000000000000000,0.38265917371703822639,1.00000000000000000000,0.49925049006418879963,1.00000000000000000000,0.24821381083237301658,1.00000000000000000000,0.44359381140204054900,1.00000000000000000000,0.54430093930635838150,1.00000000000000000000,0.26094434661534051353,1,0.514964975589047,1,0.0985743,1,0.165546963484867
